Qcold  Pump, Run #1
Time ( s )	Energy ( J )
147,550	149,498
147,650	149,498
147,750	149,498
147,850	149,498
147,950	149,498
148,050	149,498
148,150	149,498
148,250	149,498
148,350	149,498
148,450	149,498
148,550	149,498
148,650	149,498
148,750	149,498
148,850	149,498
148,950	149,498
149,050	149,498
149,150	149,498
149,250	149,498
149,350	149,498
149,450	149,498
149,550	149,498
149,650	149,498
149,750	149,498
149,850	149,498
149,950	149,498
150,050	149,498
150,150	149,498
150,250	149,498
150,350	149,498
150,450	149,498
150,550	149,498
150,650	149,498
150,750	149,498
150,850	149,498
150,950	149,498
151,050	149,498
151,150	149,498
151,250	149,498
151,350	149,498
151,450	149,498
151,550	149,498
151,650	149,498
151,750	149,498
151,850	149,498
151,950	149,498
152,050	149,498
152,150	149,498
152,250	149,498
152,350	149,498
152,450	149,498
152,550	149,498
152,650	149,498
152,750	149,498
152,850	149,498
152,950	149,498
153,050	149,498
153,150	149,498
153,250	149,498
153,350	149,498
153,450	149,498
153,550	149,498
153,650	149,498
153,750	149,498
153,850	149,498
153,950	149,498
154,050	149,498
154,150	149,498
154,250	149,498
154,350	149,498
154,450	149,498
154,550	149,498
154,650	149,498
154,750	149,498
154,850	149,498
154,950	149,498
155,050	149,498
155,150	149,498
155,250	149,498
155,350	149,498
155,450	149,498
155,550	149,498
155,650	149,498
155,750	149,498
155,850	149,498
155,950	149,498
156,050	149,498
156,150	149,498
156,250	149,498
156,350	149,498
156,450	149,498
156,550	149,498
156,650	149,498
156,750	149,498
156,850	149,498
156,950	149,498
157,050	149,498
157,150	149,498
157,250	149,498
157,350	149,498
157,450	149,498
157,550	149,498
157,650	149,498
157,750	149,498
157,850	149,498
157,950	149,498
158,050	149,498
158,150	149,498
158,250	149,498
158,350	149,498
158,450	149,498
158,550	149,498
158,650	149,498
158,750	149,498
158,850	149,498
158,950	149,498
159,050	149,498
159,150	149,498
159,250	149,498
159,350	149,498
159,450	149,498
159,550	149,498
159,650	149,498
159,750	149,498
159,850	149,498
159,950	149,498
160,050	149,498
160,150	149,498
160,250	149,498
160,350	149,498
160,450	149,498
160,550	149,498
160,650	149,498
160,750	149,498
160,850	149,498
160,950	149,498
161,050	149,498
161,150	149,498
161,250	149,498
161,350	149,498
161,450	149,498
161,550	149,498
161,650	149,498
161,750	149,498
161,850	149,498
161,950	149,498
162,050	149,498
162,150	149,498
162,250	149,498
162,350	149,498
162,450	149,498
162,550	149,498
162,650	149,498
162,750	149,498
162,850	149,498
162,950	149,498
163,050	149,498
163,150	149,498
163,250	149,498
163,350	149,498
163,450	149,498
163,550	149,498
163,650	149,498
163,750	149,498
163,850	149,498
163,950	149,498
164,050	149,498
164,150	149,498
164,250	149,498
164,350	149,498
164,450	149,498
164,550	149,498
164,650	149,498
164,750	149,498
164,850	149,498
164,950	149,498
165,050	149,498
165,150	149,498
165,250	149,498
165,350	149,498
165,450	149,498
165,550	149,498
165,650	149,498
165,750	149,498
165,850	149,498
165,950	149,498
166,050	149,498
166,150	149,498
166,250	149,498
166,350	149,498
166,450	149,498
166,550	149,498
166,650	149,498
166,750	149,498
166,850	149,498
