Tc Initial, Run #1
Time ( s )	Y (  )
159,550	23,247
159,650	23,247
159,750	23,247
159,850	23,247
159,950	23,247
160,050	23,247
160,150	23,247
160,250	23,247
160,350	23,247
160,450	23,247
160,550	23,247
160,650	23,247
160,750	23,247
160,850	23,247
160,950	23,247
161,050	23,247
161,150	23,247
161,250	23,247
161,350	23,247
161,450	23,247
161,550	23,247
161,650	23,247
161,750	23,247
161,850	23,247
161,950	23,247
162,050	23,247
162,150	23,247
162,250	23,247
162,350	23,247
162,450	23,247
162,550	23,247
162,650	23,247
162,750	23,247
162,850	23,247
162,950	23,247
163,050	23,247
163,150	23,247
163,250	23,247
163,350	23,247
163,450	23,247
163,550	23,247
163,650	23,247
163,750	23,247
163,850	23,247
163,950	23,247
164,050	23,247
164,150	23,247
164,250	23,247
164,350	23,247
164,450	23,247
164,550	23,247
164,650	23,247
164,750	23,247
164,850	23,247
164,950	23,247
165,050	23,247
165,150	23,247
165,250	23,247
165,350	23,247
165,450	23,247
165,550	23,247
165,650	23,247
165,750	23,247
165,850	23,247
165,950	23,247
166,050	23,247
166,150	23,247
166,250	23,247
166,350	23,247
166,450	23,247
166,550	23,247
166,650	23,247
166,750	23,247
166,850	23,247
166,950	23,247
167,050	23,247
167,150	23,247
167,250	23,247
167,350	23,247
167,450	23,247
167,550	23,247
167,650	23,247
167,750	23,247
167,850	23,247
167,950	23,247
168,050	23,247
168,150	23,247
168,250	23,247
168,350	23,247
168,450	23,247
168,550	23,247
168,650	23,247
168,750	23,247
168,850	23,247
168,950	23,247
169,050	23,247
169,150	23,247
169,250	23,247
169,350	23,247
169,450	23,247
169,550	23,247
169,650	23,247
169,750	23,247
169,850	23,247
169,950	23,247
170,050	23,247
170,150	23,247
170,250	23,247
170,350	23,247
170,450	23,247
170,550	23,247
170,650	23,247
170,750	23,247
170,850	23,247
170,950	23,247
171,050	23,247
171,150	23,247
171,250	23,247
171,350	23,247
171,450	23,247
171,550	23,247
171,650	23,247
171,750	23,247
171,850	23,247
171,950	23,247
172,050	23,247
