Qcold  Pump, Run #1
Time ( s )	Energy ( J )
63,950	127,096
64,050	127,253
64,150	127,410
64,250	127,566
64,350	127,729
64,450	127,867
64,550	128,013
64,650	128,163
64,750	128,320
64,850	128,492
64,950	128,651
65,050	128,794
65,150	128,947
65,250	129,087
65,350	129,220
65,450	129,375
65,550	129,535
65,650	129,664
65,750	129,828
65,850	130,002
65,950	130,127
66,050	130,283
66,150	130,437
66,250	130,572
66,350	130,729
66,450	130,877
66,550	131,030
66,650	131,174
66,750	131,303
66,850	131,449
66,950	131,582
67,050	131,725
67,150	131,874
67,250	132,011
67,350	132,144
67,450	132,290
67,550	132,445
67,650	132,611
67,750	132,778
67,850	132,881
67,950	132,974
68,050	133,120
68,150	133,268
68,250	133,410
68,350	133,557
68,450	133,698
68,550	133,845
68,650	133,977
68,750	134,109
68,850	134,245
68,950	134,374
69,050	134,509
69,150	134,648
69,250	134,765
69,350	134,894
69,450	135,038
69,550	135,140
69,650	135,272
69,750	135,427
69,850	135,537
69,950	135,664
70,050	135,797
70,150	135,928
70,250	136,057
70,350	136,177
70,450	136,305
70,550	136,425
70,650	136,544
70,750	136,668
70,850	136,780
70,950	136,850
71,050	136,908
71,150	137,036
71,250	137,161
71,350	137,263
71,450	137,397
71,550	137,515
71,650	137,639
71,750	137,745
71,850	137,869
71,950	138,012
72,050	138,111
72,150	138,249
72,250	138,392
72,350	138,452
72,450	138,539
72,550	138,674
72,650	138,799
72,750	138,912
72,850	139,025
72,950	139,159
73,050	139,270
73,150	139,382
73,250	139,515
73,350	139,605
73,450	139,719
73,550	139,872
73,650	139,973
73,750	140,052
73,850	140,154
73,950	140,252
74,050	140,350
74,150	140,499
74,250	140,631
74,350	140,711
74,450	140,803
74,550	140,915
74,650	141,044
74,750	141,158
74,850	141,231
74,950	141,333
75,050	141,463
75,150	141,563
75,250	141,654
75,350	141,787
75,450	141,916
75,550	141,995
75,650	142,063
75,750	142,197
75,850	142,320
75,950	142,385
76,050	142,495
76,150	142,622
76,250	142,723
76,350	142,827
76,450	142,927
76,550	143,004
76,650	143,112
76,750	143,235
76,850	143,317
76,950	143,393
77,050	143,484
77,150	143,575
77,250	143,679
77,350	143,789
77,450	143,873
77,550	143,964
77,650	144,063
77,750	144,137
77,850	144,197
77,950	144,331
78,050	144,480
78,150	144,536
78,250	144,613
78,350	144,725
78,450	144,827
78,550	144,907
78,650	145,000
78,750	145,092
78,850	145,184
78,950	145,275
79,050	145,343
79,150	145,450
79,250	145,559
79,350	145,636
79,450	145,717
79,550	145,829
79,650	145,902
79,750	145,983
79,850	146,087
79,950	146,157
80,050	146,284
80,150	146,371
80,250	146,413
80,350	146,502
80,450	146,595
80,550	146,666
80,650	146,760
80,750	146,869
80,850	146,943
80,950	147,042
81,050	147,112
81,150	147,154
81,250	147,234
81,350	147,338
81,450	147,436
81,550	147,510
81,650	147,592
81,750	147,676
81,850	147,743
81,950	147,826
82,050	147,896
82,150	147,952
82,250	148,020
82,350	148,092
82,450	148,187
82,550	148,280
82,650	148,362
82,750	148,416
82,850	148,502
82,950	148,595
83,050	148,637
83,150	148,692
83,250	148,794
83,350	148,859
83,450	148,916
83,550	149,012
83,650	149,079
83,750	149,150
83,850	149,238
83,950	149,308
84,050	149,386
84,150	149,451
84,250	149,520
84,350	149,607
84,450	149,678
84,550	149,751
84,650	149,830
84,750	149,873
84,850	149,940
84,950	150,018
85,050	150,060
85,150	150,123
85,250	150,219
85,350	150,297
85,450	150,331
85,550	150,423
85,650	150,516
85,750	150,542
85,850	150,596
85,950	150,675
86,050	150,776
86,150	150,859
86,250	150,886
86,350	150,954
86,450	151,049
86,550	151,129
86,650	151,179
86,750	151,234
86,850	151,329
86,950	151,380
87,050	151,413
87,150	151,467
87,250	151,530
87,350	151,590
87,450	151,632
87,550	151,675
87,650	151,752
87,750	151,833
87,850	151,896
87,950	151,963
88,050	152,032
88,150	152,116
88,250	152,173
88,350	152,210
88,450	152,265
88,550	152,319
88,650	152,394
88,750	152,461
88,850	152,496
88,950	152,555
89,050	152,649
89,150	152,704
89,250	152,748
89,350	152,812
89,450	152,849
89,550	152,916
89,650	152,979
89,750	153,017
89,850	153,069
89,950	153,113
90,050	153,160
90,150	153,239
90,250	153,301
90,350	153,326
90,450	153,391
90,550	153,464
90,650	153,518
90,750	153,569
90,850	153,600
90,950	153,634
91,050	153,710
91,150	153,798
91,250	153,843
91,350	153,897
91,450	153,975
91,550	154,029
91,650	154,048
91,750	154,085
91,850	154,133
91,950	154,156
92,050	154,228
92,150	154,313
92,250	154,361
92,350	154,392
92,450	154,416
92,550	154,457
92,650	154,525
92,750	154,594
92,850	154,619
92,950	154,665
93,050	154,711
93,150	154,753
93,250	154,844
93,350	154,908
93,450	154,922
93,550	154,966
93,650	155,013
93,750	155,034
93,850	155,051
93,950	155,086
94,050	155,167
94,150	155,228
94,250	155,255
94,350	155,297
94,450	155,347
94,550	155,377
94,650	155,390
94,750	155,445
94,850	155,512
94,950	155,558
95,050	155,619
95,150	155,648
95,250	155,660
95,350	155,699
95,450	155,751
95,550	155,795
95,650	155,852
95,750	155,888
