Tc Initial, Run #1
Time ( s )	Y (  )
348,650	21,933
348,750	21,933
348,850	21,933
348,950	21,933
349,050	21,933
349,150	21,933
349,250	21,933
349,350	21,933
349,450	21,933
349,550	21,933
349,650	21,933
349,750	21,933
349,850	21,933
349,950	21,933
350,050	21,933
350,150	21,933
350,250	21,933
350,350	21,933
350,450	21,933
350,550	21,933
350,650	21,933
350,750	21,933
350,850	21,933
350,950	21,933
351,050	21,933
351,150	21,933
351,250	21,933
351,350	21,933
351,450	21,933
351,550	21,933
351,650	21,933
351,750	21,933
351,850	21,933
351,950	21,933
352,050	21,933
352,150	21,933
352,250	21,933
352,350	21,933
352,450	21,933
352,550	21,933
352,650	21,933
352,750	21,933
352,850	21,933
352,950	21,933
353,050	21,933
353,150	21,933
353,250	21,933
353,350	21,933
353,450	21,933
353,550	21,933
353,650	21,933
353,750	21,933
353,850	21,933
353,950	21,933
354,050	21,933
354,150	21,933
354,250	21,933
354,350	21,933
354,450	21,933
354,550	21,933
354,650	21,933
354,750	21,933
354,850	21,933
354,950	21,933
355,050	21,933
355,150	21,933
355,250	21,933
355,350	21,933
355,450	21,933
355,550	21,933
355,650	21,933
355,750	21,933
355,850	21,933
355,950	21,933
356,050	21,933
356,150	21,933
356,250	21,933
356,350	21,933
356,450	21,933
356,550	21,933
356,650	21,933
356,750	21,933
356,850	21,933
356,950	21,933
357,050	21,933
357,150	21,933
357,250	21,933
357,350	21,933
357,450	21,933
357,550	21,933
357,650	21,933
357,750	21,933
357,850	21,933
357,950	21,933
358,050	21,933
358,150	21,933
358,250	21,933
358,350	21,933
358,450	21,933
358,550	21,933
358,650	21,933
358,750	21,933
358,850	21,933
358,950	21,933
359,050	21,933
359,150	21,933
359,250	21,933
359,350	21,933
359,450	21,933
359,550	21,933
359,650	21,933
359,750	21,933
359,850	21,933
359,950	21,933
360,050	21,933
360,150	21,933
360,250	21,933
360,350	21,933
360,450	21,933
360,550	21,933
360,650	21,933
360,750	21,933
360,850	21,933
360,950	21,933
361,050	21,933
361,150	21,933
361,250	21,933
361,350	21,933
361,450	21,933
361,550	21,933
361,650	21,933
361,750	21,933
361,850	21,933
361,950	21,933
362,050	21,933
362,150	21,933
362,250	21,933
362,350	21,933
362,450	21,933
362,550	21,933
362,650	21,933
362,750	21,933
362,850	21,933
362,950	21,933
363,050	21,933
363,150	21,933
363,250	21,933
363,350	21,933
363,450	21,933
363,550	21,933
363,650	21,933
363,750	21,933
363,850	21,933
363,950	21,933
364,050	21,933
364,150	21,933
364,250	21,933
364,350	21,933
364,450	21,933
364,550	21,933
364,650	21,933
364,750	21,933
364,850	21,933
364,950	21,933
365,050	21,933
365,150	21,933
365,250	21,933
365,350	21,933
365,450	21,933
365,550	21,933
365,650	21,933
365,750	21,933
365,850	21,933
365,950	21,933
366,050	21,933
366,150	21,933
366,250	21,933
366,350	21,933
366,450	21,933
366,550	21,933
366,650	21,933
366,750	21,933
366,850	21,933
366,950	21,933
367,050	21,933
367,150	21,933
367,250	21,933
367,350	21,933
367,450	21,933
367,550	21,933
367,650	21,933
367,750	21,933
367,850	21,933
367,950	21,933
368,050	21,933
368,150	21,933
368,250	21,933
368,350	21,933
368,450	21,933
368,550	21,933
368,650	21,933
368,750	21,933
368,850	21,933
368,950	21,933
369,050	21,933
369,150	21,933
369,250	21,933
369,350	21,933
369,450	21,933
369,550	21,933
369,650	21,933
369,750	21,933
369,850	21,933
369,950	21,933
370,050	21,933
370,150	21,933
370,250	21,933
370,350	21,933
370,450	21,933
370,550	21,933
370,650	21,933
370,750	21,933
370,850	21,933
370,950	21,933
371,050	21,933
371,150	21,933
371,250	21,933
371,350	21,933
371,450	21,933
371,550	21,933
371,650	21,933
371,750	21,933
371,850	21,933
371,950	21,933
372,050	21,933
372,150	21,933
372,250	21,933
372,350	21,933
372,450	21,933
372,550	21,933
372,650	21,933
372,750	21,933
372,850	21,933
372,950	21,933
373,050	21,933
373,150	21,933
373,250	21,933
373,350	21,933
373,450	21,933
373,550	21,933
373,650	21,933
373,750	21,933
373,850	21,933
373,950	21,933
374,050	21,933
374,150	21,933
374,250	21,933
374,350	21,933
374,450	21,933
374,550	21,933
374,650	21,933
374,750	21,933
374,850	21,933
374,950	21,933
375,050	21,933
375,150	21,933
375,250	21,933
375,350	21,933
375,450	21,933
375,550	21,933
375,650	21,933
375,750	21,933
375,850	21,933
375,950	21,933
376,050	21,933
376,150	21,933
376,250	21,933
376,350	21,933
376,450	21,933
376,550	21,933
376,650	21,933
376,750	21,933
376,850	21,933
376,950	21,933
377,050	21,933
377,150	21,933
377,250	21,933
377,350	21,933
377,450	21,933
377,550	21,933
377,650	21,933
377,750	21,933
377,850	21,933
377,950	21,933
378,050	21,933
378,150	21,933
378,250	21,933
378,350	21,933
378,450	21,933
378,550	21,933
378,650	21,933
378,750	21,933
378,850	21,933
378,950	21,933
379,050	21,933
379,150	21,933
379,250	21,933
379,350	21,933
379,450	21,933
379,550	21,933
379,650	21,933
379,750	21,933
379,850	21,933
379,950	21,933
380,050	21,933
380,150	21,933
380,250	21,933
380,350	21,933
380,450	21,933
380,550	21,933
380,650	21,933
380,750	21,933
380,850	21,933
380,950	21,933
381,050	21,933
381,150	21,933
381,250	21,933
381,350	21,933
381,450	21,933
381,550	21,933
381,650	21,933
381,750	21,933
381,850	21,933
381,950	21,933
382,050	21,933
382,150	21,933
382,250	21,933
382,350	21,933
382,450	21,933
382,550	21,933
382,650	21,933
382,750	21,933
382,850	21,933
382,950	21,933
383,050	21,933
383,150	21,933
383,250	21,933
383,350	21,933
383,450	21,933
383,550	21,933
383,650	21,933
383,750	21,933
383,850	21,933
383,950	21,933
384,050	21,933
384,150	21,933
384,250	21,933
384,350	21,933
384,450	21,933
384,550	21,933
384,650	21,933
384,750	21,933
384,850	21,933
384,950	21,933
385,050	21,933
385,150	21,933
385,250	21,933
385,350	21,933
385,450	21,933
385,550	21,933
385,650	21,933
385,750	21,933
385,850	21,933
385,950	21,933
386,050	21,933
386,150	21,933
386,250	21,933
386,350	21,933
386,450	21,933
386,550	21,933
386,650	21,933
386,750	21,933
386,850	21,933
386,950	21,933
387,050	21,933
387,150	21,933
387,250	21,933
387,350	21,933
387,450	21,933
387,550	21,933
387,650	21,933
387,750	21,933
387,850	21,933
387,950	21,933
388,050	21,933
388,150	21,933
388,250	21,933
388,350	21,933
388,450	21,933
388,550	21,933
388,650	21,933
388,750	21,933
388,850	21,933
388,950	21,933
389,050	21,933
389,150	21,933
389,250	21,933
389,350	21,933
389,450	21,933
389,550	21,933
389,650	21,933
389,750	21,933
389,850	21,933
389,950	21,933
390,050	21,933
390,150	21,933
390,250	21,933
390,350	21,933
390,450	21,933
390,550	21,933
390,650	21,933
390,750	21,933
390,850	21,933
390,950	21,933
391,050	21,933
391,150	21,933
391,250	21,933
391,350	21,933
391,450	21,933
391,550	21,933
391,650	21,933
391,750	21,933
391,850	21,933
391,950	21,933
392,050	21,933
392,150	21,933
392,250	21,933
392,350	21,933
392,450	21,933
392,550	21,933
392,650	21,933
392,750	21,933
392,850	21,933
392,950	21,933
393,050	21,933
393,150	21,933
393,250	21,933
393,350	21,933
393,450	21,933
393,550	21,933
393,650	21,933
393,750	21,933
393,850	21,933
393,950	21,933
394,050	21,933
394,150	21,933
394,250	21,933
394,350	21,933
394,450	21,933
394,550	21,933
394,650	21,933
394,750	21,933
394,850	21,933
394,950	21,933
395,050	21,933
395,150	21,933
395,250	21,933
395,350	21,933
395,450	21,933
395,550	21,933
395,650	21,933
395,750	21,933
395,850	21,933
395,950	21,933
396,050	21,933
396,150	21,933
396,250	21,933
396,350	21,933
396,450	21,933
396,550	21,933
396,650	21,933
396,750	21,933
396,850	21,933
396,950	21,933
397,050	21,933
397,150	21,933
397,250	21,933
397,350	21,933
397,450	21,933
397,550	21,933
397,650	21,933
397,750	21,933
397,850	21,933
397,950	21,933
398,050	21,933
398,150	21,933
398,250	21,933
398,350	21,933
398,450	21,933
398,550	21,933
398,650	21,933
398,750	21,933
398,850	21,933
398,950	21,933
399,050	21,933
399,150	21,933
399,250	21,933
399,350	21,933
399,450	21,933
399,550	21,933
399,650	21,933
399,750	21,933
399,850	21,933
399,950	21,933
400,050	21,933
400,150	21,933
400,250	21,933
400,350	21,933
400,450	21,933
400,550	21,933
400,650	21,933
400,750	21,933
400,850	21,933
400,950	21,933
401,050	21,933
401,150	21,933
401,250	21,933
401,350	21,933
401,450	21,933
401,550	21,933
401,650	21,933
401,750	21,933
401,850	21,933
401,950	21,933
402,050	21,933
402,150	21,933
402,250	21,933
402,350	21,933
402,450	21,933
402,550	21,933
402,650	21,933
402,750	21,933
402,850	21,933
402,950	21,933
403,050	21,933
403,150	21,933
403,250	21,933
403,350	21,933
403,450	21,933
403,550	21,933
403,650	21,933
403,750	21,933
403,850	21,933
403,950	21,933
404,050	21,933
404,150	21,933
404,250	21,933
404,350	21,933
404,450	21,933
404,550	21,933
404,650	21,933
404,750	21,933
404,850	21,933
404,950	21,933
405,050	21,933
405,150	21,933
405,250	21,933
405,350	21,933
405,450	21,933
405,550	21,933
405,650	21,933
405,750	21,933
405,850	21,933
405,950	21,933
406,050	21,933
406,150	21,933
406,250	21,933
406,350	21,933
406,450	21,933
406,550	21,933
406,650	21,933
406,750	21,933
406,850	21,933
406,950	21,933
407,050	21,933
407,150	21,933
407,250	21,933
407,350	21,933
407,450	21,933
407,550	21,933
407,650	21,933
407,750	21,933
407,850	21,933
407,950	21,933
408,050	21,933
408,150	21,933
408,250	21,933
408,350	21,933
408,450	21,933
408,550	21,933
408,650	21,933
408,750	21,933
408,850	21,933
408,950	21,933
409,050	21,933
409,150	21,933
409,250	21,933
409,350	21,933
409,450	21,933
409,550	21,933
409,650	21,933
409,750	21,933
409,850	21,933
409,950	21,933
410,050	21,933
410,150	21,933
410,250	21,933
410,350	21,933
410,450	21,933
410,550	21,933
410,650	21,933
410,750	21,933
410,850	21,933
410,950	21,933
411,050	21,933
411,150	21,933
411,250	21,933
411,350	21,933
411,450	21,933
411,550	21,933
411,650	21,933
411,750	21,933
411,850	21,933
411,950	21,933
412,050	21,933
412,150	21,933
412,250	21,933
412,350	21,933
412,450	21,933
412,550	21,933
412,650	21,933
412,750	21,933
412,850	21,933
412,950	21,933
413,050	21,933
413,150	21,933
413,250	21,933
413,350	21,933
413,450	21,933
413,550	21,933
413,650	21,933
413,750	21,933
413,850	21,933
413,950	21,933
414,050	21,933
414,150	21,933
414,250	21,933
414,350	21,933
414,450	21,933
414,550	21,933
414,650	21,933
414,750	21,933
414,850	21,933
414,950	21,933
415,050	21,933
415,150	21,933
415,250	21,933
415,350	21,933
415,450	21,933
415,550	21,933
415,650	21,933
415,750	21,933
415,850	21,933
415,950	21,933
416,050	21,933
416,150	21,933
416,250	21,933
416,350	21,933
416,450	21,933
416,550	21,933
416,650	21,933
416,750	21,933
416,850	21,933
416,950	21,933
417,050	21,933
417,150	21,933
