Qcold  Pump, Run #1
Time ( s )	Energy ( J )
133,350	156,900
133,450	156,900
133,550	156,900
133,650	156,900
133,750	156,900
133,850	156,900
133,950	156,900
134,050	156,900
134,150	156,900
134,250	156,900
134,350	156,900
134,450	156,900
134,550	156,900
134,650	156,900
134,750	156,900
134,850	156,900
134,950	156,900
135,050	156,900
135,150	156,900
135,250	156,900
135,350	156,900
135,450	156,900
135,550	156,900
135,650	156,900
135,750	156,900
135,850	156,900
135,950	156,900
136,050	156,900
136,150	156,900
136,250	156,900
136,350	156,900
136,450	156,900
136,550	156,900
136,650	156,900
136,750	156,900
136,850	156,900
136,950	156,900
137,050	156,900
137,150	156,900
137,250	156,900
137,350	156,900
137,450	156,900
137,550	156,900
137,650	156,900
137,750	156,900
137,850	156,900
137,950	156,900
138,050	156,900
138,150	156,900
138,250	156,900
138,350	156,900
138,450	156,900
138,550	156,900
138,650	156,900
138,750	156,900
138,850	156,900
138,950	156,900
139,050	156,900
139,150	156,900
139,250	156,900
139,350	156,900
139,450	156,900
139,550	156,900
139,650	156,900
139,750	156,900
139,850	156,900
139,950	156,900
140,050	156,900
140,150	156,900
140,250	156,900
140,350	156,900
140,450	156,900
140,550	156,900
140,650	156,900
140,750	156,900
140,850	156,900
140,950	156,900
141,050	156,900
141,150	156,900
141,250	156,900
141,350	156,900
141,450	156,900
141,550	156,900
141,650	156,900
141,750	156,900
141,850	156,900
141,950	156,900
142,050	156,900
142,150	156,900
142,250	156,900
142,350	156,900
142,450	156,900
142,550	156,900
142,650	156,900
142,750	156,900
142,850	156,900
142,950	156,900
143,050	156,900
143,150	156,900
143,250	156,900
143,350	156,900
143,450	156,900
143,550	156,900
143,650	156,900
143,750	156,900
143,850	156,900
143,950	156,900
144,050	156,900
144,150	156,900
144,250	156,900
144,350	156,900
144,450	156,900
144,550	156,900
144,650	156,900
144,750	156,900
144,850	156,900
144,950	156,900
145,050	156,900
145,150	156,900
145,250	156,900
145,350	156,900
145,450	156,900
145,550	156,900
145,650	156,900
145,750	156,900
145,850	156,900
145,950	156,900
146,050	156,900
146,150	156,900
146,250	156,900
146,350	156,900
146,450	156,900
146,550	156,900
146,650	156,900
146,750	156,900
146,850	156,900
146,950	156,900
147,050	156,900
147,150	156,900
147,250	156,900
147,350	156,900
147,450	156,900
147,550	156,900
147,650	156,900
147,750	156,900
147,850	156,900
147,950	156,900
148,050	156,900
148,150	156,900
148,250	156,900
148,350	156,900
148,450	156,900
148,550	156,900
148,650	156,900
148,750	156,900
148,850	156,900
148,950	156,900
149,050	156,900
149,150	156,900
149,250	156,900
149,350	156,900
149,450	156,900
149,550	156,900
149,650	156,900
149,750	156,900
149,850	156,900
149,950	156,900
150,050	156,900
150,150	156,900
150,250	156,900
150,350	156,900
150,450	156,900
150,550	156,900
150,650	156,900
150,750	156,900
150,850	156,900
150,950	156,900
151,050	156,900
151,150	156,900
151,250	156,900
151,350	156,900
151,450	156,900
151,550	156,900
151,650	156,900
151,750	156,900
151,850	156,900
151,950	156,900
152,050	156,900
152,150	156,900
152,250	156,900
152,350	156,900
152,450	156,900
152,550	156,900
152,650	156,900
152,750	156,900
152,850	156,900
152,950	156,900
153,050	156,900
153,150	156,900
153,250	156,900
153,350	156,900
153,450	156,900
153,550	156,900
153,650	156,900
153,750	156,900
153,850	156,900
153,950	156,900
154,050	156,900
154,150	156,900
154,250	156,900
154,350	156,900
154,450	156,900
154,550	156,900
154,650	156,900
154,750	156,900
154,850	156,900
154,950	156,900
155,050	156,900
155,150	156,900
155,250	156,900
155,350	156,900
155,450	156,900
155,550	156,900
155,650	156,900
155,750	156,900
155,850	156,900
155,950	156,900
156,050	156,900
156,150	156,900
156,250	156,900
156,350	156,900
156,450	156,900
156,550	156,900
156,650	156,900
156,750	156,900
156,850	156,900
156,950	156,900
157,050	156,900
157,150	156,900
157,250	156,900
157,350	156,900
157,450	156,900
157,550	156,900
157,650	156,900
157,750	156,900
157,850	156,900
157,950	156,900
158,050	156,900
158,150	156,900
158,250	156,900
158,350	156,900
158,450	156,900
158,550	156,900
158,650	156,900
158,750	156,900
158,850	156,900
158,950	156,900
159,050	156,900
159,150	156,900
159,250	156,900
159,350	156,900
159,450	156,900
159,550	156,900
159,650	156,900
159,750	156,900
159,850	156,900
159,950	156,900
160,050	156,900
160,150	156,900
160,250	156,900
160,350	156,900
160,450	156,900
160,550	156,900
160,650	156,900
160,750	156,900
160,850	156,900
160,950	156,900
161,050	156,900
161,150	156,900
161,250	156,900
161,350	156,900
161,450	156,900
161,550	156,900
161,650	156,900
161,750	156,900
161,850	156,900
161,950	156,900
162,050	156,900
162,150	156,900
162,250	156,900
162,350	156,900
162,450	156,900
162,550	156,900
162,650	156,900
162,750	156,900
162,850	156,900
162,950	156,900
163,050	156,900
163,150	156,900
163,250	156,900
163,350	156,900
163,450	156,900
163,550	156,900
163,650	156,900
163,750	156,900
163,850	156,900
163,950	156,900
164,050	156,900
164,150	156,900
164,250	156,900
164,350	156,900
164,450	156,900
164,550	156,900
164,650	156,900
164,750	156,900
164,850	156,900
164,950	156,900
165,050	156,900
165,150	156,900
165,250	156,900
165,350	156,900
165,450	156,900
165,550	156,900
165,650	156,900
165,750	156,900
165,850	156,900
165,950	156,900
166,050	156,900
166,150	156,900
166,250	156,900
166,350	156,900
166,450	156,900
166,550	156,900
166,650	156,900
166,750	156,900
166,850	156,900
166,950	156,900
167,050	156,900
167,150	156,900
167,250	156,900
167,350	156,900
167,450	156,900
167,550	156,900
167,650	156,900
167,750	156,900
167,850	156,900
167,950	156,900
168,050	156,900
168,150	156,900
168,250	156,900
168,350	156,900
168,450	156,900
168,550	156,900
168,650	156,900
168,750	156,900
168,850	156,900
168,950	156,900
169,050	156,900
169,150	156,900
169,250	156,900
169,350	156,900
169,450	156,900
169,550	156,900
169,650	156,900
169,750	156,900
169,850	156,900
169,950	156,900
170,050	156,900
170,150	156,900
170,250	156,900
170,350	156,900
170,450	156,900
170,550	156,900
170,650	156,900
170,750	156,900
170,850	156,900
170,950	156,900
171,050	156,900
171,150	156,900
171,250	156,900
171,350	156,900
171,450	156,900
171,550	156,900
171,650	156,900
171,750	156,900
171,850	156,900
171,950	156,900
172,050	156,900
172,150	156,900
172,250	156,900
172,350	156,900
172,450	156,900
172,550	156,900
172,650	156,900
172,750	156,900
172,850	156,900
172,950	156,900
173,050	156,900
173,150	156,900
173,250	156,900
173,350	156,900
173,450	156,900
173,550	156,900
173,650	156,900
173,750	156,900
